Date,Open,High,Low,Close,Adj Close,Volume
Feb 14 2017,134.10,134.23,132.55,133.85,133.85,14340100.0
Feb 13 2017,134.70,134.70,133.70,134.05,134.05,13526200.0
Feb 10 2017,134.10,134.94,133.68,134.19,134.19,15061900.0
Feb 09 2017,134.49,134.50,133.31,134.14,134.14,16470600.0
Feb 08 2017,132.60,134.44,132.44,134.20,134.20,22390600.0
Feb 07 2017,132.24,133.00,131.66,131.84,131.84,14596400.0
Feb 06 2017,130.98,132.06,130.30,132.06,132.06,17058500.0
Feb 03 2017,131.24,132.85,130.76,130.98,130.98,24804900.0
Feb 02 2017,133.22,135.49,130.40,130.84,130.84,54366400.0
Feb 01 2017,132.25,133.49,130.68,133.23,133.23,50139800.0
Jan 31 2017,130.17,130.66,129.52,130.32,130.32,19790500.0
Jan 30 2017,131.58,131.58,129.60,130.98,130.98,18956100.0
Jan 27 2017,132.68,132.95,131.08,132.18,132.18,19539500.0
Jan 26 2017,131.63,133.14,131.44,132.78,132.78,20020100.0
Jan 25 2017,130.00,131.74,129.77,131.48,131.48,18731300.0
Jan 24 2017,129.38,129.90,128.38,129.37,129.37,15162700.0
Jan 23 2017,127.31,129.25,126.95,128.93,128.93,16593600.0
Jan 20 2017,128.10,128.48,126.78,127.04,127.04,19097200.0
Jan 19 2017,128.23,128.35,127.45,127.55,127.55,12195500.0
Jan 18 2017,128.41,128.43,126.84,127.92,127.92,13145900.0
Jan 17 2017,128.04,128.34,127.40,127.87,127.87,15228000.0
Jan 13 2017,127.49,129.27,127.37,128.34,128.34,24884300.0
Jan 12 2017,125.61,126.73,124.80,126.62,126.62,18653900.0
Jan 11 2017,124.35,126.12,124.06,126.09,126.09,18356500.0
Jan 10 2017,124.82,125.50,124.28,124.35,124.35,17324600.0
Jan 09 2017,123.55,125.43,123.04,124.90,124.90,22861600.0
Jan 06 2017,120.98,123.88,120.03,123.41,123.41,28545300.0
Jan 05 2017,118.86,120.95,118.32,120.67,120.67,19492200.0
Jan 04 2017,117.55,119.66,117.29,118.69,118.69,19630900.0
Jan 03 2017,116.03,117.84,115.51,116.86,116.86,20663900.0
Dec 30 2016,116.60,116.83,114.77,115.05,115.05,18684100.0
Dec 29 2016,117.00,117.53,116.06,116.35,116.35,9921400.0
Dec 28 2016,118.19,118.25,116.65,116.92,116.92,12087400.0
Dec 27 2016,116.96,118.68,116.86,118.01,118.01,12051500.0
Dec 23 2016,117.00,117.56,116.30,117.27,117.27,10877300.0
Dec 22 2016,118.86,118.99,116.93,117.40,117.40,16258600.0
Dec 21 2016,118.92,119.20,118.48,119.04,119.04,10767600.0
Dec 20 2016,119.50,119.77,118.80,119.09,119.09,13684400.0
Dec 19 2016,119.85,120.36,118.51,119.24,119.24,15918100.0
